District,City,Area,Address,PG_Name,Gender,Food,Sharing,AC,Distance_km,Latitude,Longitude,Budget
East Godavari,Dowleswaram,Bridge Road,"Bridge Backside Street, Near Residential Colony Area, Dowleswaram - 533125",Anusha Girls Hostel,Female,Yes,3 Sharing,Yes,21,"17.260871191314045, 81.84861456915496",81.84861457,5500
East Godavari,Dowleswaram,Bridge Road,"Bridge Backside Street, Near Residential Colony Area, Dowleswaram - 533125",Anusha Girls Hostel,Female,No,4 Sharing,No,21,"17.260871191314045, 81.84861456915496",81.84861457,4000
East Godavari,Dowleswaram,Bridge Road,"Bridge Backside Street, Near Residential Colony Area, Dowleswaram - 533125",Anusha Girls Hostel,Female,Yes,2 Sharing,No,21,"17.260871191314045, 81.84861456915496",81.84861457,6500
East Godavari,Dowleswaram,Bridge Road,"Bridge Backside Street, Near Residential Colony Area, Dowleswaram - 533125",Anusha Girls Hostel,Female,Yes,Single,No,21,"17.260871191314045, 81.84861456915496",81.84861457,8000
East Godavari,Dowleswaram,Bridge Road,"Bridge Backside Street, Near Residential Colony Area, Dowleswaram - 533125",Anusha Girls Hostel,Female,Yes,3 Sharing,No,21,"17.260871191314045, 81.84861456915496",81.84861457,6500
East Godavari,Dowleswaram,Bridge Road,"Bridge Backside Street, Near Residential Colony Area, Dowleswaram - 533125",Anusha Girls Hostel,Female,Yes,Single,Yes,21,"17.260871191314045, 81.84861456915496",81.84861457,12000
East Godavari,Dowleswaram,Gayathri Nagar,"2nd Street, Gayathri Nagar, Near Local Shops Area, Dowleswaram - 533125",Satish Boys Residency,Male,Yes,3 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,7500
East Godavari,Dowleswaram,Gayathri Nagar,"2nd Street, Gayathri Nagar, Near Local Shops Area, Dowleswaram - 533125",Satish Boys Residency,Male,No,3 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,4500
East Godavari,Dowleswaram,Gayathri Nagar,"2nd Street, Gayathri Nagar, Near Local Shops Area, Dowleswaram - 533125",Satish Boys Residency,Male,No,4 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,4000
East Godavari,Dowleswaram,Gayathri Nagar,"2nd Street, Gayathri Nagar, Near Local Shops Area, Dowleswaram - 533125",Satish Boys Residency,Male,Yes,2 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,6500
East Godavari,Dowleswaram,Gayathri Nagar,"2nd Street, Gayathri Nagar, Near Local Shops Area, Dowleswaram - 533125",Satish Boys Residency,Male,Yes,3 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,6000
East Godavari,Dowleswaram,Gayathri Nagar,"Near Gayathri Nagar Junction, Close to Market Street, Dowleswaram - 533125",Praveen Boys Hostel,Male,Yes,4 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,5500
East Godavari,Dowleswaram,Gayathri Nagar,"Near Gayathri Nagar Junction, Close to Market Street, Dowleswaram - 533125",Praveen Boys Hostel,Male,Yes,3 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,6000
East Godavari,Dowleswaram,Gayathri Nagar,"Near Gayathri Nagar Junction, Close to Market Street, Dowleswaram - 533125",Praveen Boys Hostel,Male,Yes,2 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,6500
East Godavari,Dowleswaram,Gayathri Nagar,"Near Gayathri Nagar Junction, Close to Market Street, Dowleswaram - 533125",Praveen Boys Hostel,Male,Yes,Single,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,8500
East Godavari,Dowleswaram,Gayathri Nagar,"Near Gayathri Nagar Junction, Close to Market Street, Dowleswaram - 533125",Praveen Boys Hostel,Male,No,4 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,4500
East Godavari,Dowleswaram,Gayathri Nagar,"Gayathri Nagar Main Street, Near Temple Area, Dowleswaram - 533125",Lakshmi Devi Ladies Hostel,Female,Yes,4 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,5000
East Godavari,Dowleswaram,Gayathri Nagar,"Gayathri Nagar Main Street, Near Temple Area, Dowleswaram - 533125",Lakshmi Devi Ladies Hostel,Female,No,4 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,4500
East Godavari,Dowleswaram,Gayathri Nagar,"Gayathri Nagar Main Street, Near Temple Area, Dowleswaram - 533125",Lakshmi Devi Ladies Hostel,Female,Yes,2 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,6000
East Godavari,Dowleswaram,Gayathri Nagar,"Gayathri Nagar Main Street, Near Temple Area, Dowleswaram - 533125",Lakshmi Devi Ladies Hostel,Female,Yes,3 Sharing,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,6500
East Godavari,Dowleswaram,Gayathri Nagar,"Gayathri Nagar Main Street, Near Temple Area, Dowleswaram - 533125",Lakshmi Devi Ladies Hostel,Female,Yes,Single,No,6.9,"16.95463645116163, 81.79301804213891",81.79409,8000
East Godavari,Korukonda,Korukonda Center,"Main Road Side Lane, Korukonda Center near Bus Stop Area - 533289",Ganesh Boys Hostel,Male,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,9000
East Godavari,Korukonda,Korukonda Center,"Main Road Side Lane, Korukonda Center near Bus Stop Area - 533289",Ganesh Boys Hostel,Male,No,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5000
East Godavari,Korukonda,Korukonda Center,"Main Road Side Lane, Korukonda Center near Bus Stop Area - 533289",Ganesh Boys Hostel,Male,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6500
East Godavari,Korukonda,Korukonda Center,"Main Road Side Lane, Korukonda Center near Bus Stop Area - 533289",Ganesh Boys Hostel,Male,No,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,4000
East Godavari,Korukonda,Korukonda Center,"Main Road Side Lane, Korukonda Center near Bus Stop Area - 533289",Ganesh Boys Hostel,Male,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8500
East Godavari,Korukonda,Korukonda Center,"Center Internal Street, Korukonda Near Local Market Area - 533289",Venkata Ramana Boys PG,Male,Yes,Single,Yes,22.5,"17.168887117696084, 81.83075834978364",81.83107375,12000
East Godavari,Korukonda,Korukonda Center,"Center Internal Street, Korukonda Near Local Market Area - 533289",Venkata Ramana Boys PG,Male,Yes,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Korukonda Center,"Center Internal Street, Korukonda Near Local Market Area - 533289",Venkata Ramana Boys PG,Male,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5500
East Godavari,Korukonda,Korukonda Center,"Center Internal Street, Korukonda Near Local Market Area - 533289",Venkata Ramana Boys PG,Male,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Korukonda Center,"Center Internal Street, Korukonda Near Local Market Area - 533289",Venkata Ramana Boys PG,Male,No,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,4000
East Godavari,Korukonda,Korukonda Center,"Main Road, Korukonda Center - 533289",Bhavya Girls Hostel,Female,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5500
East Godavari,Korukonda,Korukonda Center,"Main Road, Korukonda Center - 533289",Bhavya Girls Hostel,Female,No,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,4000
East Godavari,Korukonda,Korukonda Center,"Main Road, Korukonda Center - 533289",Bhavya Girls Hostel,Female,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5500
East Godavari,Korukonda,Korukonda Center,"Main Road, Korukonda Center - 533289",Bhavya Girls Hostel,Female,Yes,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6500
East Godavari,Korukonda,Korukonda Center,"Main Road, Korukonda Center - 533289",Bhavya Girls Hostel,Female,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8500
East Godavari,Korukonda,Korukonda Center,"Near Center Junction Area Close to Auto Stand, Korukonda  - 533289",Sravani Ladies PG,Female,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Korukonda Center,"Near Center Junction Area Close to Auto Stand, Korukonda  - 533289",Sravani Ladies PG,Female,No,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5000
East Godavari,Korukonda,Korukonda Center,"Near Center Junction Area Close to Auto Stand, Korukonda  - 533289",Sravani Ladies PG,Female,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5500
East Godavari,Korukonda,Korukonda Center,"Near Center Junction Area Close to Auto Stand, Korukonda  - 533289",Sravani Ladies PG,Female,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8000
East Godavari,Korukonda,Korukonda Center,"Near Center Junction Area Close to Auto Stand, Korukonda  - 533289",Sravani Ladies PG,Female,No,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Main Road,"Main Road, Opp Local Shops Line, Korukonda - 533289",Karthik Boys Residency,Male,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8000
East Godavari,Korukonda,Main Road,"Main Road, Opp Local Shops Line, Korukonda - 533289",Karthik Boys Residency,Male,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5500
East Godavari,Korukonda,Main Road,"Main Road, Opp Local Shops Line, Korukonda - 533289",Karthik Boys Residency,Male,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,4000
East Godavari,Korukonda,Main Road,"Main Road, Opp Local Shops Line, Korukonda - 533289",Karthik Boys Residency,Male,No,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,4000
East Godavari,Korukonda,Main Road,"Main Road, Opp Local Shops Line, Korukonda - 533289",Karthik Boys Residency,Male,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8500
East Godavari,Korukonda,Main Road,"Near Main Road Junction,Opp Kirana Stores Area Korukonda - 533289",Vamsi Krishna Boys Residency,Male,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6500
East Godavari,Korukonda,Main Road,"Near Main Road Junction,Opp Kirana Stores Area Korukonda - 533289",Vamsi Krishna Boys Residency,Male,Yes,3 Sharing,Yes,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5500
East Godavari,Korukonda,Main Road,"Near Main Road Junction,Opp Kirana Stores Area Korukonda - 533289",Vamsi Krishna Boys Residency,Male,Yes,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Main Road,"Near Main Road Junction,Opp Kirana Stores Area Korukonda - 533289",Vamsi Krishna Boys Residency,Male,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8500
East Godavari,Korukonda,Main Road,"S516 Main Road, Opp Small Shopping Complex  Korukonda - 533289",Sujatha Girls PG,Female,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5000
East Godavari,Korukonda,Main Road,"S516 Main Road, Opp Small Shopping Complex  Korukonda - 533289",Sujatha Girls PG,Female,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6500
East Godavari,Korukonda,Main Road,"S516 Main Road, Opp Small Shopping Complex  Korukonda - 533289",Sujatha Girls PG,Female,No,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,7000
East Godavari,Korukonda,Main Road,"S516 Main Road, Opp Small Shopping Complex  Korukonda - 533289",Sujatha Girls PG,Female,Yes,Single ,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8500
East Godavari,Korukonda,Main Road,"Main Road, Near Temple Entrance Road Korukonda Center - 533289",Lakshmi Devi Ladies Hostel,Female,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8500
East Godavari,Korukonda,Main Road,"Main Road, Near Temple Entrance Road Korukonda Center - 533289",Lakshmi Devi Ladies Hostel,Female,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,7500
East Godavari,Korukonda,Main Road,"Main Road, Near Temple Entrance Road Korukonda Center - 533289",Lakshmi Devi Ladies Hostel,Female,No,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Main Road,"Main Road, Near Temple Entrance Road Korukonda Center - 533289",Lakshmi Devi Ladies Hostel,Female,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,9000
East Godavari,Korukonda,Dwaraka Sai Nagar,"2nd Line, Dwaraka Sai Nagar, Opp Local Kirana Shop Korukonda - 533289",Ravi Teja Boys Hostel,Male,Yes,Single,Yes,22.5,"17.168887117696084, 81.83075834978364",81.83107375,12000
East Godavari,Korukonda,Dwaraka Sai Nagar,"2nd Line, Dwaraka Sai Nagar, Opp Local Kirana Shop Korukonda - 533289",Ravi Teja Boys Hostel,Male,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6500
East Godavari,Korukonda,Dwaraka Sai Nagar,"2nd Line, Dwaraka Sai Nagar, Opp Local Kirana Shop Korukonda - 533289",Ravi Teja Boys Hostel,Male,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,7500
East Godavari,Korukonda,Dwaraka Sai Nagar,"2nd Line, Dwaraka Sai Nagar, Opp Local Kirana Shop Korukonda - 533289",Ravi Teja Boys Hostel,Male,Yes,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6500
East Godavari,Korukonda,Dwaraka Sai Nagar,"Main Street, Dwaraka Sai Nagar near Temple road, Korukonda - 533289",Lakshmi Narayana Ladies Hostel,Female,Yes,2 Sharing,Yes,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8000
East Godavari,Korukonda,Dwaraka Sai Nagar,"Main Street, Dwaraka Sai Nagar near Temple road, Korukonda - 533289",Lakshmi Narayana Ladies Hostel,Female,No,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5500
East Godavari,Korukonda,Dwaraka Sai Nagar,"Main Street, Dwaraka Sai Nagar near Temple road, Korukonda - 533289",Lakshmi Narayana Ladies Hostel,Female,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Dwaraka Sai Nagar,"Main Street, Dwaraka Sai Nagar near Temple road, Korukonda - 533289",Lakshmi Narayana Ladies Hostel,Female,Yes ,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6500
East Godavari,Korukonda,Dwaraka Sai Nagar,"Main Street, Dwaraka Sai Nagar near Temple road, Korukonda - 533289",Lakshmi Narayana Ladies Hostel,Female,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,7500
East Godavari,Korukonda,Dwaraka Sai Nagar,"Main Street, Dwaraka Sai Nagar near Temple road, Korukonda - 533289",Lakshmi Narayana Ladies Hostel,Female,No,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,4500
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Temple Hill Road, near hill climb starting point, Korukonda - 533289",Raghava boys residency,Male,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5000
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Temple Hill Road, near hill climb starting point, Korukonda - 533289",Raghava boys residency,Male,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5500
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Temple Hill Road, near hill climb starting point, Korukonda - 533289",Raghava boys residency,Male,Yes,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Temple Hill Road, near hill climb starting point, Korukonda - 533289",Raghava boys residency,Male,No,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,4000
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Shivalayam Area, Korukonda - 533289",Ganesh Boys Hostel,Male,Yes,4 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,5000
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Shivalayam Area, Korukonda - 533289",Ganesh Boys Hostel,Male,No,4 Sharing,Yes,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6500
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Shivalayam Area, Korukonda - 533289",Ganesh Boys Hostel,Male,Yes,3 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,6000
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Shivalayam Area, Korukonda - 533289",Ganesh Boys Hostel,Male,Yes,2 Sharing,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,8000
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Shivalayam Area, Korukonda - 533289",Ganesh Boys Hostel,Male,Yes,Single,No,22.5,"17.168887117696084, 81.83075834978364",81.83107375,10000
East Godavari,Korukonda,Lakshmi Narasimha Swamy Temple Area,"Shivalayam Area, Korukonda - 533289",Ganesh Boys Hostel,Male,Yes,2 Sharing,Yes,22.5,"17.168887117696084, 81.83075834978364",81.83107375,11000
East Godavari,Anaparthi,Anaparthi Center,"Near Center Main Street, Anaparthi, East Godavari - 533342",Sri Krishna Boys Center,Male,No,3 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",5000
East Godavari,Anaparthi,Anaparthi Center,"Near Center Main Street, Anaparthi, East Godavari - 533342",Sri Krishna Boys Center,Male,Yes,Single,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",7500
East Godavari,Anaparthi,Anaparthi Center,"Near Center Main Street, Anaparthi, East Godavari - 533342",Sri Krishna Boys Center,Male,Yes,3 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",6500
East Godavari,Anaparthi,Anaparthi Center,"Near Center Main Street, Anaparthi, East Godavari - 533342",Sri Krishna Boys Center,Male,Yes,4 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",5000
East Godavari,Anaparthi,Anaparthi Center,"Near Center Main Street, Anaparthi, East Godavari - 533342",Sri Krishna Boys Center,Male,No,4 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",4000
East Godavari,Anaparthi,Anaparthi Center,"Near Center Main Street, Anaparthi, East Godavari - 533342",Sri Krishna Boys Center,Male,Yes,2 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",6500
East Godavari,Anaparthi,Anaparthi Center,"Center Bazaar Street, Anaparthi, East Godavari - 533342",Lakshmi Priya Girls PG,Female,Yes,2 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",7000
East Godavari,Anaparthi,Anaparthi Center,"Center Bazaar Street, Anaparthi, East Godavari - 533342",Lakshmi Priya Girls PG,Female,Yes,Single,Yes,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",12500
East Godavari,Anaparthi,Anaparthi Center,"Center Bazaar Street, Anaparthi, East Godavari - 533342",Lakshmi Priya Girls PG,Female,Yes,4 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",5500
East Godavari,Anaparthi,Anaparthi Center,"Center Bazaar Street, Anaparthi, East Godavari - 533342",Lakshmi Priya Girls PG,Female,Yes,3 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",5000
East Godavari,Anaparthi,Railway Station Area,"Main Road, Near Cinema Theater Area, Anaparthi - 533342",Satya Boys PG,Male,No,4 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",4500
East Godavari,Anaparthi,Railway Station Area,"Main Road, Near Cinema Theater Area, Anaparthi - 533342",Satya Boys PG,Male,Yes,4 Sharing,No,29.8,"16.936981129066005, 81.95401091246826","81.05116.936981129066005, 81.9540109124682639",5000
